Entry	Keywords
A0AVI4	Alternative splicing; Complete proteome; Endoplasmic reticulum; Ligase; Membrane; Metal-binding; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Ubl conjugation pathway; Unfolded protein response; Zinc; Zinc-finger
A0AVK6	Activator; Cell cycle; Complete proteome; DNA-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Repressor; Transcription; Transcription regulation
A0AVT1	ATP-binding; Acetylation; Alternative splicing; Complete proteome; Ligase; Nucleotide-binding; Polymorphism; Reference proteome; Ubl conjugation pathway
A0FGR8	3D-structure; Alternative splicing; Calcium; Cell membrane; Complete proteome; Endocytosis; Endoplasmic reticulum; Lipid transport; Lipid-binding; Membrane; Metal-binding; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Transmembrane; Transmembrane helix; Transport
A0FGR9	Alternative splicing; Calcium; Cell membrane; Complete proteome; Endoplasmic reticulum; Lipid transport; Lipid-binding; Membrane; Metal-binding; Polymorphism; Reference proteome; Repeat; Transmembrane; Transmembrane helix; Transport
A0JD25	Complete proteome; Reference proteome; Signal
A0JD32	Complete proteome; Reference proteome; Signal
A0JD36	Complete proteome; Reference proteome; Signal
A0JD37	3D-structure; Complete proteome; Reference proteome; Signal
A0JLT2	Activator; Alternative splicing; Complete proteome; Nucleus; Phosphoprotein; Reference proteome; Transcription; Transcription regulation
A0JNW5	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
A0JP26	ANK repeat; Coiled coil; Complete proteome; Reference proteome; Repeat
A0M8Q6	Complete proteome; Disulfide bond; Immunoglobulin C region; Immunoglobulin domain; Reference proteome
A0MZ66	Acetylation; Alternative splicing; Cell projection; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Developmental protein; Direct protein sequencing; Phosphoprotein; Reference proteome
A0N4Z7	Complete proteome; Reference proteome
A0PG75	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
A0PJE2	Alternative splicing; Complete proteome; NAD; NADP; Oxidoreductase; Reference proteome
A0PJK1	Alternative splicing; Cell membrane; Complete proteome; Glycoprotein; Ion transport; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Sodium; Sodium transport; Transmembrane; Transmembrane helix; Transport
A0PJW6	Complete proteome; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
A0PJW8	Apoptosis; Complete proteome; Differentiation; Polymorphism; Reference proteome
A0PJX0	Calcium; Complete proteome; Magnesium; Metal-binding; Polymorphism; Reference proteome; Repeat
A0PJX2	Complete proteome; Polymorphism; Reference proteome
A0PJX4	Complete proteome; Developmental protein; Endoplasmic reticulum; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
A0PJX8	Complete proteome; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
A0PJY2	Alternative splicing; Complete proteome; DNA-binding; Developmental protein; Differentiation; Disease mutation; Hypogonadotropic hypogonadism; Kallmann syndrome; Metal-binding; Neurogenesis; Nucleus; Reference proteome; Repeat; Repressor; Transcription; Transcription regulation; Zinc; Zinc-finger
A0PJZ0	ANK repeat; Complete proteome; Reference proteome; Repeat
A0PJZ3	Complete proteome; Glycoprotein; Glycosyltransferase; Membrane; Reference proteome; Signal-anchor; Transferase; Transmembrane; Transmembrane helix
A0PK00	Coiled coil; Complete proteome; Membrane; Nucleus; Reference proteome; Transmembrane; Transmembrane helix
A0PK05	Alternative splicing; Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A0PK11	Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
A0ZSE6	Complete proteome; Glycoprotein; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A1A4F0	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
A1A4G5	Chromosomal rearrangement; Complete proteome; Reference proteome
A1A4S6	3D-structure; Cell membrane; Complete proteome; Cytoplasm; GTPase activation; Membrane; Phosphoprotein; Polymorphism; Reference proteome; SH3 domain
A1A4T8	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
A1A4V9	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Reference proteome
A1A4Y4	Autophagy; Cell membrane; Cell projection; Complete proteome; Cytoplasmic vesicle; GTP-binding; Golgi apparatus; Hydrolase; Immunity; Inflammatory response; Innate immunity; Membrane; Nucleotide-binding; Polymorphism; Reference proteome
A1A519	Activator; Alternative splicing; Complete proteome; DNA-binding; Metal-binding; Nucleus; Phosphoprotein; Polymorphism; Reference proteome; Transcription; Transcription regulation; Zinc; Zinc-finger
A1A580	Complete proteome; Keratin; Reference proteome; Repeat
A1A5B4	Alternative splicing; Cell membrane; Complete proteome; Glycoprotein; Lipid transport; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix; Transport
A1A5C7	Alternative splicing; Complete proteome; Glycoprotein; Ion transport; Membrane; Reference proteome; Transmembrane; Transmembrane helix; Transport
A1A5D9	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
A1E959	Biomineralization; Complete proteome; Glycoprotein; Polymorphism; Reference proteome; Secreted; Signal
A1IGU5	Complete proteome; Guanine-nucleotide releasing factor; Polymorphism; Reference proteome; Repeat; SH3 domain
A1KXE4	Acetylation; Alternative splicing; Cell membrane; Cell projection; Complete proteome; Cytoplasm; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A1KZ92	Alternative splicing; Calcium; Complete proteome; Cytoplasm; Disulfide bond; Endonuclease; Glycoprotein; Heme; Hydrogen peroxide; Hydrolase; Immunoglobulin domain; Iron; Leucine-rich repeat; Metal-binding; Nuclease; Oxidoreductase; Peroxidase; Phosphoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal
A1L020	Complete proteome; Cytoplasm; Metal-binding; Nucleus; Phosphoprotein; RNA-binding; Reference proteome; Repeat; Zinc; Zinc-finger
A1L0T0	Complete proteome; Magnesium; Membrane; Metal-binding; Polymorphism; Reference proteome; Thiamine pyrophosphate; Transferase; Transmembrane; Transmembrane helix
A1L157	Complete proteome; Glycoprotein; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
A1L162	Complete proteome; Reference proteome
A1L167	ATP-binding; Chromosomal rearrangement; Complete proteome; Nucleotide-binding; Nucleus; Reference proteome; Transferase; Ubl conjugation pathway
A1L168	Complete proteome; Reference proteome
A1L170	Alternative splicing; Complete proteome; Phosphoprotein; Reference proteome
A1L188	Complete proteome; Reference proteome
A1L190	Cell cycle; Cell division; Chromosome; Coiled coil; Complete proteome; Meiosis; Nucleus; Polymorphism; Reference proteome
A1L1A6	Complete proteome; Glycoprotein; Immunoglobulin domain; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A1L390	Alternative splicing; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
A1L3X0	Complete proteome; Endoplasmic reticulum; Fatty acid biosynthesis; Fatty acid metabolism; Lipid biosynthesis; Lipid metabolism; Membrane; Reference proteome; Transferase; Transmembrane; Transmembrane helix
A1L3X4	Complete proteome; Metal-binding; Metal-thiolate cluster; Reference proteome
A1L429	Complete proteome; Reference proteome
A1L443	Complete proteome; Polymorphism; Reference proteome
A1L453	Complete proteome; Disulfide bond; Glycoprotein; Hydrolase; Polymorphism; Protease; Reference proteome; Secreted; Serine protease; Signal
A1L4H1	Alternative splicing; Complete proteome; Cytoplasm; Developmental protein; Disulfide bond; Glycoprotein; Immunity; Innate immunity; Receptor; Reference proteome; Repeat; Secreted; Signal
A1L4K1	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome; Repeat
A1L4L8	Complete proteome; Polymorphism; Reference proteome
A1L4Q6	Complete proteome; Reference proteome
A1X283	Cell junction; Cell projection; Complete proteome; Cytoplasm; Differentiation; Disease mutation; Phosphoprotein; Polymorphism; Reference proteome; Repeat; SH3 domain
A1XBS5	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
A1YPR0	Complete proteome; Metal-binding; Reference proteome; Repeat; Tumor suppressor; Zinc; Zinc-finger
A1Z1Q3	3D-structure; Alternative splicing; Complete proteome; DNA damage; Hydrolase; Nucleus; Polymorphism; Reference proteome
A2A288	Alternative splicing; Chromosomal rearrangement; Complete proteome; Cytoplasm; Endonuclease; Hydrolase; Magnesium; Metal-binding; Nuclease; Nucleus; Polymorphism; Reference proteome; Zinc; Zinc-finger
A2A2V5	Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A2A2Y4	Alternative splicing; Complete proteome; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
A2A2Z9	ANK repeat; Coiled coil; Complete proteome; Reference proteome; Repeat
A2A368	Complete proteome; Polymorphism; Reference proteome; Tumor antigen
A2A3K4	Alternative splicing; Cilium biogenesis/degradation; Complete proteome; Hydrolase; Polymorphism; Protein phosphatase; Reference proteome
A2A3L6	Complete proteome; Polymorphism; Reference proteome; Repeat; TPR repeat
A2A3N6	Complete proteome; Cytoplasm; Reference proteome; Repeat
A2AJT9	Alternative splicing; Complete proteome; Mitochondrion; Phosphoprotein; Reference proteome
P0DN37	Complete proteome; Cytoplasm; Isomerase; Reference proteome; Rotamase
A0A0B4J2A2	Complete proteome; Cytoplasm; Isomerase; Reference proteome; Rotamase
A2CJ06	Cell membrane; Coiled coil; Complete proteome; Membrane; Metal-binding; Polymorphism; Reference proteome; Zinc; Zinc-finger
A2IDD5	Alternative splicing; Cell membrane; Cilium biogenesis/degradation; Coiled coil; Complete proteome; Cytoplasm; Cytoskeleton; Membrane; Polymorphism; Reference proteome; Sarcoplasmic reticulum
A2PYH4	ATP-binding; Alternative splicing; Complete proteome; Disease mutation; Helicase; Hydrolase; Meiosis; Nucleotide-binding; Polymorphism; Premature ovarian failure; Reference proteome
A2RRD8	Chromosomal rearrangement; Complete proteome; DNA-binding; Metal-binding; Nucleus; Proto-oncogene; Reference proteome; Repeat; Transcription; Transcription regulation; Zinc; Zinc-finger
A2RRH5	Alternative splicing; Complete proteome; Polymorphism; Reference proteome; Repeat; WD repeat
A2RRL7	Alternative splicing; Complete proteome; Membrane; Reference proteome; Signal; Transmembrane; Transmembrane helix
A2RRP1	Acetylation; Alternative splicing; Complete proteome; Cytoplasm; Disease mutation; Dwarfism; Endoplasmic reticulum; Membrane; Phosphoprotein; Polymorphism; Protein transport; Reference proteome; Repeat; Transport; WD repeat
A2RTX5	ATP-binding; Acetylation; Alternative splicing; Aminoacyl-tRNA synthetase; Coiled coil; Complete proteome; Cytoplasm; Ligase; Nucleotide-binding; Protein biosynthesis; Reference proteome
A2RTY3	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
A2RU14	Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A2RU30	Alternative splicing; Complete proteome; Cytoplasm; Endoplasmic reticulum; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signalosome
A2RU37	Complete proteome; Reference proteome
A2RU48	Coiled coil; Complete proteome; Membrane; Polymorphism; Reference proteome; Transmembrane; Transmembrane helix
A2RU49	Alternative splicing; Complete proteome; Cytoplasm; Kinase; Reference proteome; Transferase
A2RU54	Complete proteome; DNA-binding; Developmental protein; Differentiation; Homeobox; Neurogenesis; Nucleus; Reference proteome; Transcription; Transcription regulation
A2RU67	Complete proteome; Membrane; Phosphoprotein; Reference proteome; Transmembrane; Transmembrane helix
A2RUB1	Alternative splicing; Complete proteome; Polymorphism; Reference proteome
A2RUB6	Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
A2RUC4	3D-structure; Alternative splicing; Complete proteome; Dioxygenase; Iron; Metal-binding; Oxidoreductase; Polymorphism; Reference proteome; tRNA processing
A2RUG3	Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A2RUH7	Alternative splicing; Complete proteome; Disulfide bond; Immunoglobulin domain; Polymorphism; Reference proteome; Repeat
A2RUQ5	Complete proteome; Polymorphism; Reference proteome
A2RUR9	Alternative splicing; Coiled coil; Complete proteome; Isopeptide bond; Reference proteome; Ubl conjugation
A2RUS2	Alternative splicing; Complete proteome; Guanine-nucleotide releasing factor; Polymorphism; Reference proteome; Repeat; WD repeat
A2RUT3	Complete proteome; Membrane; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix
A2RUU4	Complete proteome; Disulfide bond; Polymorphism; Reference proteome; Secreted; Signal
A2VCK2	Complete proteome; Reference proteome; Repeat
A2VCL2	Alternative splicing; Coiled coil; Complete proteome; Polymorphism; Reference proteome
A2VDF0	Alternative splicing; Complete proteome; Isomerase; Reference proteome
A2VDJ0	Alternative splicing; Cell membrane; Complete proteome; Cytoplasm; Endoplasmic reticulum; Glycoprotein; Membrane; Phosphoprotein; Polymorphism; Reference proteome; Signal; Transmembrane; Transmembrane helix; Wnt signaling pathway
A2VEC9	Alternative splicing; Calcium; Cell adhesion; Complete proteome; Disulfide bond; EGF-like domain; Glycoprotein; Polymorphism; Reference proteome; Repeat; Secreted; Signal
A3KFT3	Cell membrane; Complete proteome; Disulfide bond; G-protein coupled receptor; Glycoprotein; Membrane; Olfaction; Polymorphism; Receptor; Reference proteome; Sensory transduction; Transducer; Transmembrane; Transmembrane helix
A3KMH1	ATP-binding; Alternative splicing; Complete proteome; Glycoprotein; Nucleotide-binding; Polymorphism; Reference proteome; Secreted; Signal
A3KN83	Acetylation; Alternative splicing; Coiled coil; Complete proteome; Phosphoprotein; Polymorphism; Reference proteome
A3QJZ6	Complete proteome; Leucine-rich repeat; Reference proteome; Repeat
A3QJZ7	Complete proteome; Reference proteome
A4D0S4	Alternative splicing; Basement membrane; Cell adhesion; Coiled coil; Complete proteome; Disulfide bond; Extracellular matrix; Glycoprotein; Laminin EGF-like domain; Polymorphism; Reference proteome; Repeat; Secreted; Signal
A4D0T2	Complete proteome; Membrane; Reference proteome; Transmembrane; Transmembrane helix
A4D0T7	Complete proteome; Membrane; Reference proteome; Signal; Transmembrane; Transmembrane helix
A4D0V7	Alternative splicing; Complete proteome; Glycoprotein; Polymorphism; Reference proteome; Signal
A4D0Y5	Complete proteome; Reference proteome
A4D126	3D-structure; Alternative splicing; Complete proteome; Congenital muscular dystrophy; Disease mutation; Dystroglycanopathy; Limb-girdle muscular dystrophy; Lissencephaly; Nucleotidyltransferase; Reference proteome; Transferase
